uap_source_id,source_type,first_name,last_name,role,organization,website,podcast_name,rss_feed,focus_areas,language,country,city,credibility_tier,social_media,email,phone,notes,data_source
UAP-PRS-jimeneziker-0524,person,Iker,Jiménez,researcher,,https://en.wikipedia.org/wiki/Iker_Jim%C3%A9nez,,,aerial;disclosure,en,Spain,,2,,,,Wikipedia [en]: Iker Jiménez,wikipedia_en
UAP-PRS-kazantsevalexand-0525,person,Alexander,Kazantsev,researcher,,https://en.wikipedia.org/wiki/Alexander_Kazantsev,,,aerial;disclosure,en,Russia,,2,,,,Wikipedia [en]: Alexander Kazantsev,wikipedia_en
UAP-PRS-keeljohn-0526,person,John,Keel,researcher,,https://en.wikipedia.org/wiki/John_Keel,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: John Keel,wikipedia_en
UAP-PRS-keyhoedonald-0527,person,Donald,Keyhoe,researcher,,https://en.wikipedia.org/wiki/Donald_Keyhoe,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Donald Keyhoe,wikipedia_en
UAP-PRS-kimballpaul-0528,person,Paul,Kimball,researcher,,https://en.wikipedia.org/wiki/Paul_Kimball,,,aerial;disclosure,en,Canada,,2,,,,Wikipedia [en]: Paul Kimball,wikipedia_en
UAP-PRS-klarerelizabeth-0529,person,Elizabeth,Klarer,researcher,,https://en.wikipedia.org/wiki/Elizabeth_Klarer,,,aerial;disclosure,en,South Africa,,2,,,,Wikipedia [en]: Elizabeth Klarer,wikipedia_en
UAP-PRS-klassphilipj-0530,person,Philip J.,Klass,researcher,,https://en.wikipedia.org/wiki/Philip_J._Klass,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Philip J. Klass,wikipedia_en
UAP-PRS-lapazlincoln-0531,person,Lincoln,LaPaz,researcher,,https://en.wikipedia.org/wiki/Lincoln_LaPaz,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Lincoln LaPaz,wikipedia_en
UAP-PRS-laynemeade-0532,person,Meade,Layne,researcher,,https://en.wikipedia.org/wiki/Meade_Layne,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Meade Layne,wikipedia_en
UAP-PRS-leirroger-0533,person,Roger,Leir,researcher,,https://en.wikipedia.org/wiki/Roger_Leir,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Roger Leir,wikipedia_en
UAP-PRS-linajuri-0534,person,Jüri,Lina,researcher,,https://en.wikipedia.org/wiki/J%C3%BCri_Lina,,,aerial;disclosure,en,Russia,,2,,,,Wikipedia [en]: Jüri Lina,wikipedia_en
UAP-PRS-loebavi-0535,person,Avi,Loeb,researcher,,https://en.wikipedia.org/wiki/Avi_Loeb,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Avi Loeb,wikipedia_en
UAP-PRS-mackjohne-0536,person,John E.,Mack,researcher,,https://en.wikipedia.org/wiki/John_E._Mack,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: John E. Mack,wikipedia_en
UAP-PRS-maussanjaime-0537,person,Jaime,Maussan,researcher,,https://en.wikipedia.org/wiki/Jaime_Maussan,,,aerial;disclosure,en,Spain,,2,,,,Wikipedia [en]: Jaime Maussan,wikipedia_en
UAP-PRS-mccaslandneil-0538,person,Neil,McCasland,researcher,,https://en.wikipedia.org/wiki/Neil_McCasland,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Neil McCasland,wikipedia_en
UAP-PRS-mcdonaldjamese-0539,person,James E.,McDonald,researcher,,https://en.wikipedia.org/wiki/James_E._McDonald,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: James E. McDonald,wikipedia_en
UAP-PRS-meheustbertrand-0540,person,Bertrand,Méheust,researcher,,https://en.wikipedia.org/wiki/Bertrand_M%C3%A9heust,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Bertrand Méheust,wikipedia_en
UAP-PRS-meierbilly-0541,person,Billy,Meier,researcher,,https://en.wikipedia.org/wiki/Billy_Meier,,,aerial;disclosure,en,France,,2,,,,Wikipedia [en]: Billy Meier,wikipedia_en
UAP-PRS-migueresjean-0542,person,Jean,Miguères,researcher,,https://en.wikipedia.org/wiki/Jean_Migu%C3%A8res,,,aerial;disclosure,en,France,,2,,,,Wikipedia [en]: Jean Miguères,wikipedia_en
UAP-PRS-misrakipaul-0543,person,Paul,Misraki,researcher,,https://en.wikipedia.org/wiki/Paul_Misraki,,,aerial;disclosure,en,France,,2,,,,Wikipedia [en]: Paul Misraki,wikipedia_en
UAP-PRS-moorebill-0544,person,Bill,Moore,researcher,,https://en.wikipedia.org/wiki/Bill_Moore_%28ufologist%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Bill Moore (ufologist),wikipedia_en
UAP-PRS-mortonseandavid-0545,person,Sean David,Morton,researcher,,https://en.wikipedia.org/wiki/Sean_David_Morton,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Sean David Morton,wikipedia_en
UAP-PRS-moseleyjamesw-0546,person,James W.,Moseley,researcher,,https://en.wikipedia.org/wiki/James_W._Moseley,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: James W. Moseley,wikipedia_en
UAP-PRS-novelgordon-0547,person,Gordon,Novel,researcher,,https://en.wikipedia.org/wiki/Gordon_Novel,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Gordon Novel,wikipedia_en
UAP-PRS-wellssixtopaz-0548,person,Sixto Paz,Wells,researcher,,https://en.wikipedia.org/wiki/Sixto_Paz_Wells,,,aerial;disclosure,en,Spain,,2,,,,Wikipedia [en]: Sixto Paz Wells,wikipedia_en
UAP-PRS-persingermichael-0549,person,Michael,Persinger,researcher,,https://en.wikipedia.org/wiki/Michael_Persinger,,,aerial;disclosure,en,Canada,,2,,,,Wikipedia [en]: Michael Persinger,wikipedia_en
UAP-PRS-popovichmarina-0550,person,Marina,Popovich,researcher,,https://en.wikipedia.org/wiki/Marina_Popovich,,,aerial;disclosure,en,Russia,,2,,,,Wikipedia [en]: Marina Popovich,wikipedia_en
UAP-PRS-randlekevind-0551,person,Kevin D.,Randle,researcher,,https://en.wikipedia.org/wiki/Kevin_D._Randle,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Kevin D. Randle,wikipedia_en
UAP-PRS-reichwilhelm-0552,person,Wilhelm,Reich,researcher,,https://en.wikipedia.org/wiki/Wilhelm_Reich,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Wilhelm Reich,wikipedia_en
UAP-PRS-roachfrankline-0553,person,Franklin E.,Roach,researcher,,https://en.wikipedia.org/wiki/Franklin_E._Roach,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Franklin E. Roach,wikipedia_en
UAP-PRS-romanekstan-0554,person,Stan,Romanek,researcher,,https://en.wikipedia.org/wiki/Stan_Romanek,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Stan Romanek,wikipedia_en
UAP-PRS-ruehlfranklin-0555,person,Franklin,Ruehl,researcher,,https://en.wikipedia.org/wiki/Franklin_Ruehl,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Franklin Ruehl,wikipedia_en
UAP-PRS-ruppeltedwardj-0556,person,Edward J.,Ruppelt,researcher,,https://en.wikipedia.org/wiki/Edward_J._Ruppelt,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Edward J. Ruppelt,wikipedia_en
UAP-PRS-rutledgeharley-0557,person,Harley,Rutledge,researcher,,https://en.wikipedia.org/wiki/Harley_Rutledge,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Harley Rutledge,wikipedia_en
UAP-PRS-salatunjacob-0558,person,Jacob,Salatun,researcher,,https://en.wikipedia.org/wiki/Jacob_Salatun,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Jacob Salatun,wikipedia_en
UAP-PRS-schulzpaul-0559,person,Paul,Schulz,researcher,,https://en.wikipedia.org/wiki/Paul_Schulz_%28ufologist%29,,,aerial;disclosure,en,Germany,,2,,,,Wikipedia [en]: Paul Schulz (ufologist),wikipedia_en
UAP-PRS-shuttlewoodarthu-0560,person,Arthur,Shuttlewood,researcher,,https://en.wikipedia.org/wiki/Arthur_Shuttlewood,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Arthur Shuttlewood,wikipedia_en
UAP-PRS-smithwilbertbroc-0561,person,Wilbert Brockhouse,Smith,researcher,,https://en.wikipedia.org/wiki/Wilbert_Brockhouse_Smith,,,aerial;disclosure,en,Canada,,2,,,,Wikipedia [en]: Wilbert Brockhouse Smith,wikipedia_en
UAP-PRS-soulegardner-0562,person,Gardner,Soule,researcher,,https://en.wikipedia.org/wiki/Gardner_Soule,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Gardner Soule,wikipedia_en
UAP-PRS-spiersdeathofmax-0563,person,Death of Max,Spiers,researcher,,https://en.wikipedia.org/wiki/Death_of_Max_Spiers,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Death of Max Spiers,wikipedia_en
UAP-PRS-steigerbrad-0564,person,Brad,Steiger,researcher,,https://en.wikipedia.org/wiki/Brad_Steiger,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Brad Steiger,wikipedia_en
UAP-PRS-strainuemil-0565,person,Emil,Străinu,researcher,,https://en.wikipedia.org/wiki/Emil_Str%C4%83inu,,,aerial;disclosure,en,Romania,,2,,,,Wikipedia [en]: Emil Străinu,wikipedia_en
UAP-PRS-stringfieldleona-0566,person,Leonard H.,Stringfield,researcher,,https://en.wikipedia.org/wiki/Leonard_H._Stringfield,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Leonard H. Stringfield,wikipedia_en
UAP-PRS-sturrockpetera-0567,person,Peter A.,Sturrock,researcher,,https://en.wikipedia.org/wiki/Peter_A._Sturrock,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Peter A. Sturrock,wikipedia_en
UAP-PRS-thomaschan-0568,person,Chan,Thomas,researcher,,https://en.wikipedia.org/wiki/Chan_Thomas,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Chan Thomas,wikipedia_en
UAP-PRS-tsoukalosgiorgio-0569,person,Giorgio A.,Tsoukalos,researcher,,https://en.wikipedia.org/wiki/Giorgio_A._Tsoukalos,,,aerial;disclosure,en,Greece,,2,,,,Wikipedia [en]: Giorgio A. Tsoukalos,wikipedia_en
UAP-PRS-tasselgeorgevan-0570,person,George Van,Tassel,researcher,,https://en.wikipedia.org/wiki/George_Van_Tassel,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: George Van Tassel,wikipedia_en
UAP-PRS-vigaypaul-0571,person,Paul,Vigay,researcher,,https://en.wikipedia.org/wiki/Paul_Vigay,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Paul Vigay,wikipedia_en
UAP-PRS-volkeigor-0572,person,Igor,Volke,researcher,,https://en.wikipedia.org/wiki/Igor_Volke,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Igor Volke,wikipedia_en
UAP-PRS-wallpatrick-0573,person,Patrick,Wall,researcher,,https://en.wikipedia.org/wiki/Patrick_Wall,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Patrick Wall,wikipedia_en
UAP-PRS-wilsoncolin-0574,person,Colin,Wilson,researcher,,https://en.wikipedia.org/wiki/Colin_Wilson,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Colin Wilson,wikipedia_en
UAP-PRS-woodrewgreta-0575,person,Greta,Woodrew,researcher,,https://en.wikipedia.org/wiki/Greta_Woodrew,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Greta Woodrew,wikipedia_en
UAP-PRS-zerpafabio-0576,person,Fabio,Zerpa,researcher,,https://en.wikipedia.org/wiki/Fabio_Zerpa,,,aerial;disclosure,en,Spain,,2,,,,Wikipedia [en]: Fabio Zerpa,wikipedia_en
UAP-PRS-ziegelfelix-0577,person,Felix,Ziegel,researcher,,https://en.wikipedia.org/wiki/Felix_Ziegel,,,aerial;disclosure,en,Russia,,2,,,,Wikipedia [en]: Felix Ziegel,wikipedia_en
UAP-PRS-wassilkosereckiz-0578,person,Zoe,Wassilko-Serecki,researcher,,https://en.wikipedia.org/wiki/Zoe_Wassilko-Serecki,,,aerial;disclosure,en,Austria,,2,,,,Wikipedia [en]: Zoe Wassilko-Serecki,wikipedia_en
UAP-PRS-constabletrevorj-0579,person,Trevor James,Constable,author,,https://en.wikipedia.org/wiki/Trevor_James_Constable,,,aerial;disclosure,en,Germany,,2,,,,Wikipedia [en]: Trevor James Constable,wikipedia_en
UAP-PRS-felixaladino-0580,person,Aladino,Félix,author,,https://en.wikipedia.org/wiki/Aladino_F%C3%A9lix,,,aerial;disclosure,en,Brazil,,2,,,,Wikipedia [en]: Aladino Félix,wikipedia_en
UAP-PRS-obsequensjulius-0581,person,Julius,Obsequens,author,,https://en.wikipedia.org/wiki/Julius_Obsequens,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Julius Obsequens,wikipedia_en
UAP-PRS-posadasj-0582,person,J.,Posadas,author,,https://en.wikipedia.org/wiki/J._Posadas,,,aerial;disclosure,en,Argentina,,2,,,,Wikipedia [en]: J. Posadas,wikipedia_en
UAP-PRS-sendyjean-0583,person,Jean,Sendy,author,,https://en.wikipedia.org/wiki/Jean_Sendy,,,aerial;disclosure,en,France,,2,,,,Wikipedia [en]: Jean Sendy,wikipedia_en
UAP-PRS-svozilkarl-0584,person,Karl,Svozil,author,,https://en.wikipedia.org/wiki/Karl_Svozil,,,aerial;disclosure,en,Austria,,2,,,,Wikipedia [en]: Karl Svozil,wikipedia_en
UAP-PRS-sichaowang-0585,person,Wang,Sichao,author,,https://en.wikipedia.org/wiki/Wang_Sichao,,,aerial;disclosure,en,China,,2,,,,Wikipedia [en]: Wang Sichao,wikipedia_en
UAP-PRS-wilkinsharoldt-0586,person,Harold T.,Wilkins,author,,https://en.wikipedia.org/wiki/Harold_T._Wilkins,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Harold T. Wilkins,wikipedia_en
UAP-PRS-barkergray-0587,person,Gray,Barker,author,,https://en.wikipedia.org/wiki/Gray_Barker,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Gray Barker,wikipedia_en
UAP-PRS-benderalbertk-0588,person,Albert K.,Bender,author,,https://en.wikipedia.org/wiki/Albert_K._Bender,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Albert K. Bender,wikipedia_en
UAP-PRS-bethurumtruman-0589,person,Truman,Bethurum,author,,https://en.wikipedia.org/wiki/Truman_Bethurum,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Truman Bethurum,wikipedia_en
UAP-PRS-cannondolores-0590,person,Dolores,Cannon,author,,https://en.wikipedia.org/wiki/Dolores_Cannon,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Dolores Cannon,wikipedia_en
UAP-PRS-colbycb-0591,person,C. B.,Colby,author,,https://en.wikipedia.org/wiki/C._B._Colby,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: C. B. Colby,wikipedia_en
UAP-PRS-coopermiltonwill-0592,person,Milton William,Cooper,author,,https://en.wikipedia.org/wiki/Milton_William_Cooper,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Milton William Cooper,wikipedia_en
UAP-PRS-corlisswilliamr-0593,person,William R.,Corliss,author,,https://en.wikipedia.org/wiki/William_R._Corliss,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: William R. Corliss,wikipedia_en
UAP-PRS-dionerobert-0594,person,Robert,Dione,author,,https://en.wikipedia.org/wiki/Robert_Dione,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Robert Dione,wikipedia_en
UAP-PRS-bessorjohnphilip-0595,person,John Philip,Bessor,author,,https://en.wikipedia.org/wiki/John_Philip_Bessor,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: John Philip Bessor,wikipedia_en
UAP-PRS-jorjanijason-0596,person,Jason,Jorjani,author,,https://en.wikipedia.org/wiki/Jason_Jorjani,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jason Jorjani,wikipedia_en
UAP-PRS-leegloria-0597,person,Gloria,Lee,author,,https://en.wikipedia.org/wiki/Gloria_Lee,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Gloria Lee,wikipedia_en
UAP-PRS-levesquethomasal-0598,person,Thomas Allen,LeVesque,author,,https://en.wikipedia.org/wiki/Thomas_Allen_LeVesque,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Thomas Allen LeVesque,wikipedia_en
UAP-PRS-marrsjim-0599,person,Jim,Marrs,author,,https://en.wikipedia.org/wiki/Jim_Marrs,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jim Marrs,wikipedia_en
UAP-PRS-mengerhoward-0600,person,Howard,Menger,author,,https://en.wikipedia.org/wiki/Howard_Menger,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Howard Menger,wikipedia_en
UAP-PRS-nelsonbuck-0601,person,Buck,Nelson,author,,https://en.wikipedia.org/wiki/Buck_Nelson,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Buck Nelson,wikipedia_en
UAP-PRS-pagethorntonleig-0602,person,Thornton Leigh,Page,author,,https://en.wikipedia.org/wiki/Thornton_Leigh_Page,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Thornton Leigh Page,wikipedia_en
UAP-PRS-sagancarl-0603,person,Carl,Sagan,author,,https://en.wikipedia.org/wiki/Carl_Sagan,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Carl Sagan,wikipedia_en
UAP-PRS-sandowgreg-0604,person,Greg,Sandow,author,,https://en.wikipedia.org/wiki/Greg_Sandow,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Greg Sandow,wikipedia_en
UAP-PRS-siegmeisterwalte-0605,person,Walter,Siegmeister,author,,https://en.wikipedia.org/wiki/Walter_Siegmeister,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Walter Siegmeister,wikipedia_en
UAP-PRS-tonniesmac-0606,person,Mac,Tonnies,author,,https://en.wikipedia.org/wiki/Mac_Tonnies,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Mac Tonnies,wikipedia_en
UAP-PRS-wilcockdavid-0607,person,David,Wilcock,author,,https://en.wikipedia.org/wiki/David_Wilcock,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: David Wilcock,wikipedia_en
UAP-PRS-williamsongeorge-0608,person,George Hunt,Williamson,author,,https://en.wikipedia.org/wiki/George_Hunt_Williamson,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: George Hunt Williamson,wikipedia_en
UAP-PRS-steelagent-0609,person,Agent,Steel,researcher,,https://en.wikipedia.org/wiki/Agent_Steel,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Agent Steel,wikipedia_en
UAP-PRS-eshedhaim-0610,person,Haim,Eshed,researcher,,https://en.wikipedia.org/wiki/Haim_Eshed,,,aerial;disclosure,en,Germany,,2,,,,Wikipedia [en]: Haim Eshed,wikipedia_en
UAP-PRS-hayakawanorio-0611,person,Norio,Hayakawa,researcher,,https://en.wikipedia.org/wiki/Norio_Hayakawa,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Norio Hayakawa,wikipedia_en
UAP-PRS-ickedavid-0612,person,David,Icke,researcher,,https://en.wikipedia.org/wiki/David_Icke,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: David Icke,wikipedia_en
UAP-PRS-langdonreuben-0613,person,Reuben,Langdon,researcher,,https://en.wikipedia.org/wiki/Reuben_Langdon,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Reuben Langdon,wikipedia_en
UAP-PRS-learjohn-0614,person,John,Lear,researcher,,https://en.wikipedia.org/wiki/John_Lear,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: John Lear,wikipedia_en
UAP-PRS-rensejeff-0615,person,Jeff,Rense,researcher,,https://en.wikipedia.org/wiki/Jeff_Rense,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jeff Rense,wikipedia_en
UAP-PRS-huntingghost-0616,person,Ghost,hunting,researcher,,https://en.wikipedia.org/wiki/Ghost_hunting,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ghost hunting,wikipedia_en
UAP-PRS-alvisbrandon-0617,person,Brandon,Alvis,researcher,,https://en.wikipedia.org/wiki/Brandon_Alvis,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Brandon Alvis,wikipedia_en
UAP-PRS-societytheatlant-0618,person,The Atlantic Paranormal,Society,researcher,,https://en.wikipedia.org/wiki/The_Atlantic_Paranormal_Society,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: The Atlantic Paranormal Society,wikipedia_en
UAP-PRS-auerbachloyd-0619,person,Loyd,Auerbach,researcher,,https://en.wikipedia.org/wiki/Loyd_Auerbach,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Loyd Auerbach,wikipedia_en
UAP-PRS-baganszak-0620,person,Zak,Bagans,researcher,,https://en.wikipedia.org/wiki/Zak_Bagans,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Zak Bagans,wikipedia_en
UAP-PRS-battfred-0621,person,Fred,Batt,researcher,,https://en.wikipedia.org/wiki/Fred_Batt,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Fred Batt,wikipedia_en
UAP-PRS-baylessraymond-0622,person,Raymond,Bayless,researcher,,https://en.wikipedia.org/wiki/Raymond_Bayless,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Raymond Bayless,wikipedia_en
UAP-PRS-beckjordjonerik-0623,person,Jon-Erik,Beckjord,researcher,,https://en.wikipedia.org/wiki/Jon-Erik_Beckjord,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jon-Erik Beckjord,wikipedia_en
UAP-PRS-belangerjeff-0624,person,Jeff,Belanger,researcher,,https://en.wikipedia.org/wiki/Jeff_Belanger,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jeff Belanger,wikipedia_en
UAP-PRS-belangermichelle-0625,person,Michelle,Belanger,researcher,,https://en.wikipedia.org/wiki/Michelle_Belanger,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Michelle Belanger,wikipedia_en
UAP-PRS-bergararyan-0626,person,Ryan,Bergara,researcher,,https://en.wikipedia.org/wiki/Ryan_Bergara,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ryan Bergara,wikipedia_en
UAP-PRS-magazinebeyondin-0627,person,Beyond Investigation,Magazine,researcher,,https://en.wikipedia.org/wiki/Beyond_Investigation_Magazine,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Beyond Investigation Magazine,wikipedia_en
UAP-PRS-biddlekenny-0628,person,Kenny,Biddle,researcher,,https://en.wikipedia.org/wiki/Kenny_Biddle,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Kenny Biddle,wikipedia_en
UAP-PRS-broomefiona-0629,person,Fiona,Broome,researcher,,https://en.wikipedia.org/wiki/Fiona_Broome,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Fiona Broome,wikipedia_en
UAP-PRS-bruniamy-0630,person,Amy,Bruni,researcher,,https://en.wikipedia.org/wiki/Amy_Bruni,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Amy Bruni,wikipedia_en
UAP-PRS-baxterbryan-0631,person,Bryan &,Baxter,researcher,,https://en.wikipedia.org/wiki/Bryan_%26_Baxter,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Bryan & Baxter,wikipedia_en
UAP-PRS-buellryan-0632,person,Ryan,Buell,researcher,,https://en.wikipedia.org/wiki/Ryan_Buell,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ryan Buell,wikipedia_en
UAP-PRS-burnspatrick-0633,person,Patrick,Burns,researcher,,https://en.wikipedia.org/wiki/Patrick_Burns_%28paranormal_investigator%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Patrick Burns (paranormal investigator),wikipedia_en
UAP-PRS-unsolvedbuzzfeed-0634,person,BuzzFeed,Unsolved,researcher,,https://en.wikipedia.org/wiki/BuzzFeed_Unsolved,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: BuzzFeed Unsolved,wikipedia_en
UAP-PRS-caluaged-0635,person,Ed,Caluag,researcher,,https://en.wikipedia.org/wiki/Ed_Caluag,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Ed Caluag,wikipedia_en
UAP-PRS-cornelltony-0636,person,Tony,Cornell,researcher,,https://en.wikipedia.org/wiki/Tony_Cornell,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Tony Cornell,wikipedia_en
UAP-PRS-investigatorscov-0637,person,Coventry Paranormal,Investigators,researcher,,https://en.wikipedia.org/wiki/Coventry_Paranormal_Investigators,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Coventry Paranormal Investigators,wikipedia_en
UAP-PRS-dupontjonas-0638,person,Jonas,Dupont,researcher,,https://en.wikipedia.org/wiki/Jonas_Dupont,,,aerial;disclosure,en,France,,2,,,,Wikipedia [en]: Jonas Dupont,wikipedia_en
UAP-PRS-fieldingyvette-0639,person,Yvette,Fielding,researcher,,https://en.wikipedia.org/wiki/Yvette_Fielding,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Yvette Fielding,wikipedia_en
UAP-PRS-fitzgeraldbarry-0640,person,Barry,Fitzgerald,researcher,,https://en.wikipedia.org/wiki/Barry_Fitzgerald_%28investigator%29,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Barry Fitzgerald (investigator),wikipedia_en
UAP-PRS-flemingchris-0641,person,Chris,Fleming,researcher,,https://en.wikipedia.org/wiki/Chris_Fleming_%28TV_personality%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Chris Fleming (TV personality),wikipedia_en
UAP-PRS-fontanadavid-0642,person,David,Fontana,researcher,,https://en.wikipedia.org/wiki/David_Fontana,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: David Fontana,wikipedia_en
UAP-PRS-gatollarimustafa-0643,person,Mustafa,Gatollari,researcher,,https://en.wikipedia.org/wiki/Mustafa_Gatollari,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Mustafa Gatollari,wikipedia_en
UAP-PRS-gonsalvessteve-0644,person,Steve,Gonsalves,researcher,,https://en.wikipedia.org/wiki/Steve_Gonsalves,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Steve Gonsalves,wikipedia_en
UAP-PRS-chickengoodnight-0645,person,Goodnight,Chicken,researcher,,https://en.wikipedia.org/wiki/Goodnight_Chicken,,,aerial;disclosure,en,China,,2,,,,Wikipedia [en]: Goodnight Chicken,wikipedia_en
UAP-PRS-granberryjulian-0646,person,Julian,Granberry,researcher,,https://en.wikipedia.org/wiki/Julian_Granberry,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Julian Granberry,wikipedia_en
UAP-PRS-grebennikovvikto-0647,person,Viktor,Grebennikov,researcher,,https://en.wikipedia.org/wiki/Viktor_Grebennikov,,,aerial;disclosure,en,Russia,,2,,,,Wikipedia [en]: Viktor Grebennikov,wikipedia_en
UAP-PRS-greenandrew-0648,person,Andrew,Green,researcher,,https://en.wikipedia.org/wiki/Andrew_Green_%28ghost_hunter%29,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Andrew Green (ghost hunter),wikipedia_en
